City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
327,Kilinochchi,LK,9.3961,80.3982,86.74,57,2,4.72,clear sky
328,Nome,US,64.5011,-165.4064,25.16,74,100,6.91,overcast clouds
329,Casper,US,42.8666,-106.3131,43.39,52,0,5.75,clear sky
330,Kaitong,CN,44.8135,123.15,43.11,29,2,16.49,clear sky
331,Sabang,ID,5.8933,95.3214,82.35,74,22,1.61,few clouds
332,Dingle,PH,10.9995,122.6711,89.04,54,100,13.2,overcast clouds
333,Hofn,IS,64.2539,-15.2082,44.89,96,100,7.05,overcast clouds
334,Yenagoa,NG,4.9247,6.2642,78.55,90,16,3.67,few clouds
335,Vozhega,RU,60.4725,40.2213,17.1,86,100,17.11,overcast clouds
336,Payakumbuh,ID,-0.2202,100.6308,89.64,31,6,0.98,clear sky
337,Bonfim,BR,3.0833,-59.95,78.46,73,100,6.73,overcast clouds
338,Mangrol,IN,21.1167,70.1167,86.25,39,8,10.92,clear sky
339,Asau,RO,46.4333,26.4,43.72,83,75,1.66,broken clouds
340,Korla,CN,41.7597,86.1469,53.1,35,64,2.66,broken clouds
341,Awjilah,LY,29.1081,21.2869,54.21,21,0,10.45,clear sky
342,Vila Velha,BR,-20.3297,-40.2925,78.75,86,0,8.05,clear sky
343,Tibiri,NE,13.5627,7.0485,70.18,13,7,10.65,clear sky
344,Tabory,RU,58.5198,64.5495,16.63,75,28,11.14,scattered clouds
345,Tsnori,GE,41.6209,45.9694,38.26,69,53,4.97,broken clouds
346,Touros,BR,-5.1989,-35.4608,78.04,86,93,7.11,overcast clouds
347,Suhbaatar,MN,50.2314,106.2078,37.54,28,38,6.17,scattered clouds
348,Guerrero Negro,MX,27.9769,-114.0611,60.3,91,1,11.52,clear sky
349,Faya,SA,18.3851,42.4509,55.92,40,26,3.56,scattered clouds
350,Tuatapere,NZ,-46.1333,167.6833,64.42,64,5,5.93,clear sky
351,Voi,KE,-3.3945,38.563,72.37,91,30,0.83,scattered clouds
352,Suntar,RU,62.1444,117.6319,28.92,80,100,4.99,overcast clouds
353,Bahia De Caraquez,EC,-0.6,-80.4167,77.18,88,99,1.92,light rain
354,Half Moon Bay,US,37.4636,-122.4286,58.59,84,75,14.97,mist
355,Goma,CD,-1.6792,29.2228,61.48,85,98,2.68,overcast clouds
356,Nishihara,JP,26.1842,127.7558,67.68,88,75,11.5,broken clouds
357,Arcachon,FR,44.5875,-1.0519,52.12,80,0,2.3,clear sky
358,Saint Anthony,US,45.0205,-93.218,25.3,42,0,17.27,clear sky
359,Pianco,BR,-7.1981,-37.9292,72.79,91,95,2.37,overcast clouds
360,La Ronge,CA,55.1001,-105.2842,-5.96,91,14,4.68,few clouds
361,Bara,NG,10.3744,10.7288,75.43,14,75,12.44,broken clouds
362,Port Macquarie,AU,-31.4333,152.9167,69.89,94,100,11.5,light rain
363,Alberobello,IT,40.7859,17.2372,49.03,93,94,6.69,overcast clouds
364,Komsomolskiy,UZ,40.4272,71.7189,50.72,66,75,6.91,broken clouds
365,Isilkul,RU,54.9109,71.2728,11.16,91,100,10.4,overcast clouds
366,Namibe,AO,-15.1961,12.1522,70.88,74,99,10.0,overcast clouds
367,Bonavista,CA,48.6499,-53.1147,32.32,87,89,12.66,overcast clouds
368,Talcahuano,CL,-36.7167,-73.1167,54.7,88,0,5.7,clear sky
369,Caravelas,BR,-17.7125,-39.2481,75.92,89,1,5.46,clear sky
370,Ejido,VE,8.5514,-71.2375,71.24,85,100,2.15,overcast clouds
371,Makakilo City,US,21.3469,-158.0858,77.32,59,0,12.66,clear sky
372,Egvekinot,RU,66.3167,-179.1667,5.79,95,86,1.07,overcast clouds
373,Seleron,GR,41.1333,25.0,43.95,74,0,2.93,clear sky
374,Kitsuki,JP,33.4167,131.6167,62.71,52,23,8.7,few clouds
375,Coihueco,CL,-36.6167,-71.8333,48.76,84,0,3.56,clear sky
376,Brae,GB,60.3964,-1.353,46.53,92,69,14.7,broken clouds
377,Richards Bay,ZA,-28.783,32.0377,67.19,91,16,5.08,few clouds
378,Bastia,FR,42.6667,9.3333,59.31,50,40,2.3,scattered clouds
379,Knysna,ZA,-34.0363,23.0471,59.99,84,33,5.68,scattered clouds
380,Eskil,TR,38.4017,33.4131,31.62,77,6,8.05,clear sky
381,Mehamn,NO,71.0357,27.8492,22.91,75,100,18.41,light snow
382,Grimshaw,CA,56.1834,-117.6027,28.15,94,100,3.83,overcast clouds
383,Belmonte,BR,-15.8631,-38.8828,77.14,86,10,7.78,clear sky
384,Rochegda,RU,62.8,43.25,16.77,89,100,17.29,light snow
385,Aksu,CN,41.1231,80.2644,51.82,40,90,2.91,overcast clouds
386,Colombia,CU,20.9881,-77.4297,70.72,91,75,9.08,broken clouds
387,Bambous Virieux,MU,-20.3428,57.7575,83.21,94,40,1.14,scattered clouds
388,Pangnirtung,CA,66.1451,-65.7125,13.98,59,11,7.63,few clouds
389,Menongue,AO,-14.6585,17.691,63.99,90,100,2.86,overcast clouds
390,Palmer,US,42.1584,-72.3287,42.4,93,100,0.0,overcast clouds
391,Cayenne,GF,4.9333,-52.3333,80.1,1,75,5.75,broken clouds
392,Iturbe,PY,-26.05,-56.4833,61.03,95,0,1.52,clear sky
393,Altay,CN,47.8667,88.1167,41.23,57,100,1.77,overcast clouds
394,Sawakin,SD,19.1059,37.3321,68.02,62,6,10.47,clear sky
395,Tabou,CI,4.423,-7.3528,78.57,88,100,2.84,overcast clouds
396,Tual,ID,-5.6667,132.75,82.22,75,100,12.82,overcast clouds
397,Kisangani,CD,0.5167,25.2,70.79,91,97,2.33,overcast clouds
398,Anzoategui,CO,4.63,-75.0954,59.2,91,100,3.91,overcast clouds
399,Port Hedland,AU,-20.3167,118.5667,93.25,49,65,14.97,broken clouds
400,Kodinsk,RU,58.6881,99.1844,17.11,84,100,14.2,overcast clouds
401,Yadgir,IN,16.7667,77.1333,93.45,32,17,5.88,few clouds
402,Poum,NC,-20.2333,164.0167,81.03,68,48,7.49,scattered clouds
403,Wamba,NG,8.9333,8.6,74.1,17,92,1.39,overcast clouds
404,Nagato,JP,34.3833,131.2,57.72,63,79,5.68,broken clouds
405,Port Lincoln,AU,-34.7333,135.8667,78.75,36,92,7.38,overcast clouds
406,Cacak,RS,43.8914,20.3497,28.0,67,0,4.23,clear sky
407,Tromso,NO,69.6496,18.957,21.22,86,75,6.91,broken clouds
408,Padang,ID,-0.9492,100.3543,87.85,57,4,6.24,clear sky
409,Okahandja,NA,-21.9833,16.9167,62.98,56,0,1.14,clear sky
410,Margate,GB,51.3813,1.3862,47.3,92,4,4.0,clear sky
411,Baillif,GP,16.0202,-61.7463,74.64,77,33,8.41,scattered clouds
412,Cotonou,BJ,6.3654,2.4183,81.99,83,91,8.41,overcast clouds
413,Hatillo,PR,18.4863,-66.8254,75.85,86,71,4.0,broken clouds
414,Moshny,UA,49.5147,31.7476,34.25,64,98,19.46,overcast clouds
415,Vostok,RU,46.4856,135.8833,30.42,89,99,15.03,light snow
416,Luderitz,NA,-26.6481,15.1594,63.95,66,0,8.79,clear sky
417,Wooster,US,40.8051,-81.9351,31.48,86,100,21.85,overcast clouds
418,Coahuayana,MX,18.7333,-103.6833,67.3,62,1,3.42,clear sky
419,San Lorenzo,PY,-25.3333,-57.5333,65.34,94,0,0.0,clear sky
420,Karaton,ID,-6.3424,106.1045,86.54,63,53,6.42,broken clouds
421,Yeppoon,AU,-23.1333,150.7333,82.18,56,73,11.03,broken clouds
422,Okhotsk,RU,59.3833,143.3,16.7,76,22,2.39,few clouds
423,La Primavera,CO,5.4906,-70.4092,78.21,74,100,2.51,overcast clouds
424,Shevchenko,UA,48.5,35.0,38.57,56,67,18.21,broken clouds
425,Biloela,AU,-24.4167,150.5,88.29,37,64,9.64,broken clouds
426,Beringovskiy,RU,63.05,179.3167,10.22,93,93,4.9,overcast clouds
427,Abapo,BO,-18.8333,-63.4667,60.12,73,95,2.39,overcast clouds
428,Shenxian,CN,36.2411,115.6672,57.36,12,12,11.9,few clouds
429,Dicabisagan,PH,17.0818,122.4157,87.06,62,15,6.29,few clouds
430,Santarem,BR,-2.4431,-54.7083,77.13,94,75,4.61,moderate rain
431,Tura,IN,25.5198,90.2201,86.34,40,0,4.38,clear sky
432,Muros,ES,42.7762,-9.0603,56.35,80,100,4.99,overcast clouds
433,Patrocinio,BR,-18.9439,-46.9925,66.7,81,21,2.13,few clouds
434,Hervey Bay,AU,-25.2986,152.8535,76.46,76,19,7.87,few clouds
435,Chapais,CA,49.7834,-74.8492,28.18,95,100,11.63,light snow
436,Mercedes,AR,-34.6515,-59.4307,55.78,91,0,6.2,clear sky
437,Lichtenau,DE,51.6167,8.9,43.38,92,75,1.14,broken clouds
438,Bilibino,RU,68.0546,166.4372,2.53,89,100,17.11,light snow
439,Quang Ngai,VN,15.1167,108.8,89.69,60,4,6.13,clear sky
440,Duku,NG,11.2361,4.9073,81.79,10,24,7.76,few clouds
441,Ponta Grossa,BR,-25.095,-50.1619,57.24,86,41,2.68,scattered clouds
442,Mahibadhoo,MV,3.7833,72.9667,81.59,65,59,7.63,broken clouds
443,Inuvik,CA,68.3499,-133.7218,-1.34,65,20,9.22,few clouds
444,Spring Valley,US,36.108,-115.245,81.79,13,40,11.5,scattered clouds
445,Scottsbluff,US,41.8666,-103.6672,49.32,46,0,16.11,clear sky
446,Del Rio,US,29.3627,-100.8968,75.31,12,0,10.36,clear sky
447,Grand Bank,CA,47.0999,-55.765,31.98,88,42,7.14,scattered clouds
448,Thoen,TH,17.6129,99.2161,99.39,31,36,1.57,scattered clouds
449,Tanete,ID,-3.9443,119.7848,90.28,53,87,8.46,overcast clouds
450,Quilmana,PE,-12.95,-76.3833,70.68,83,51,2.46,broken clouds
451,Batagay-Alyta,RU,67.8006,130.4114,14.43,64,99,3.76,overcast clouds
452,Lorengau,PG,-2.0226,147.2712,83.75,73,99,6.02,light rain
453,Solenzo,BF,12.1833,-4.0833,84.67,39,66,4.14,broken clouds
454,Uzhur,RU,55.3036,89.8339,17.4,77,73,1.05,broken clouds
455,Pathein,MM,16.7833,94.7333,92.53,43,27,9.08,scattered clouds
456,Itarema,BR,-2.9248,-39.9167,75.31,92,100,7.25,overcast clouds
457,Auki,SB,-8.7676,160.7034,81.91,77,100,6.93,overcast clouds
458,Aksarka,RU,66.5606,67.7975,-2.85,93,99,8.57,overcast clouds
459,Basoko,CD,1.2391,23.616,73.51,81,100,3.62,overcast clouds
460,Mankono,CI,8.0586,-6.1897,75.13,86,59,4.23,broken clouds
461,Ayagoz,KZ,47.9714,80.4392,34.61,100,100,19.1,overcast clouds
462,Kruisfontein,ZA,-34.0033,24.7314,58.89,92,2,4.18,clear sky
463,Reshetylivka,UA,49.565,34.0782,33.62,77,51,19.82,broken clouds
464,Kagoro,NG,9.6,8.3833,73.04,13,63,7.58,broken clouds
465,Maxixe,MZ,-23.8597,35.3472,73.22,94,75,0.0,broken clouds
466,Golden,US,39.7555,-105.2211,59.65,27,99,5.99,overcast clouds
467,Swan Hill,AU,-35.3378,143.5544,82.74,28,0,7.85,clear sky
468,Bafoulabe,ML,13.8065,-10.8321,86.7,18,45,3.91,scattered clouds
469,Soe,ID,-9.8607,124.284,78.04,71,8,4.16,clear sky
470,Meulaboh,ID,4.1363,96.1285,85.03,62,12,3.09,few clouds
471,Puerto Rondon,CO,6.2805,-71.1,78.53,70,86,4.03,overcast clouds
472,Pailon,BO,-17.65,-62.75,70.7,49,99,3.8,overcast clouds
473,Oeiras,BR,-7.0253,-42.1311,75.16,75,89,1.39,overcast clouds
474,Mariager,DK,56.6498,9.9752,39.72,88,56,10.22,broken clouds
475,Solnechnyy,RU,50.7214,136.6319,22.39,91,100,14.03,snow
476,Savannakhet,LA,16.566,104.751,91.42,52,40,2.3,scattered clouds
477,Rudbar,AF,30.15,62.6,69.08,23,0,8.3,clear sky
478,Coolidge,US,32.9778,-111.5176,78.1,17,0,5.75,clear sky
479,Linxia,CN,35.6003,103.2064,46.81,23,1,4.25,clear sky
480,Dalby,AU,-27.1833,151.2667,77.99,57,74,1.01,moderate rain
481,Aklavik,CA,68.2191,-135.0107,-5.04,99,99,6.24,overcast clouds
482,Udachnyy,RU,66.4167,112.4,19.45,85,95,5.21,overcast clouds
483,Fulton,US,33.7668,-84.4499,55.04,26,0,19.57,clear sky
484,Nador,MA,35.174,-2.9287,52.05,100,40,0.0,scattered clouds
485,Victoria Point,AU,-27.5833,153.3,84.18,69,21,5.01,few clouds
486,Tezu,IN,27.9167,96.1667,78.53,45,89,1.74,overcast clouds
487,Kirakira,SB,-10.4544,161.9205,82.13,82,97,9.86,overcast clouds
488,Kupino,RU,54.3663,77.2981,14.32,89,100,12.17,overcast clouds
489,Bonthe,SL,7.5264,-12.505,76.86,88,100,7.87,light rain
490,Zalantun,CN,48.0,122.7167,40.62,36,15,14.83,few clouds
491,Ivdel,RU,60.6911,60.4206,22.69,92,100,10.09,overcast clouds
492,Narasapur,IN,16.45,81.6667,89.22,58,23,7.56,few clouds
493,Yumen,CN,40.2833,97.2,52.63,18,33,9.22,scattered clouds
494,Amur,RU,54.0,128.0,23.68,71,30,6.29,scattered clouds
495,Wajir,KE,1.7471,40.0573,80.56,78,75,0.0,broken clouds
496,Wanning,CN,18.8003,110.3967,87.8,67,40,9.17,scattered clouds
497,Wagar,SD,16.1525,36.2032,65.53,65,5,9.35,clear sky
498,Anadyr,RU,64.75,177.4833,5.5,65,0,0.0,clear sky
499,Tortoli,IT,39.9256,9.6572,51.62,76,0,13.8,clear sky
500,Lakselv,NO,70.0513,24.9718,19.22,86,100,13.8,overcast clouds
501,Gisborne,NZ,-38.6533,178.0042,62.37,80,89,19.57,overcast clouds
502,Kudahuvadhoo,MV,2.6708,72.8944,81.45,65,44,8.41,scattered clouds
503,Tongren,CN,27.7172,109.1853,59.4,72,99,3.2,overcast clouds
504,Sola,VU,-13.8833,167.55,83.01,73,90,9.48,overcast clouds
505,Tilichiki,RU,60.4667,166.1,17.2,72,24,1.97,few clouds
506,Sinnamary,GF,5.3833,-52.95,77.05,86,100,10.8,overcast clouds
507,Redmond,US,47.674,-122.1215,56.68,82,100,1.99,overcast clouds
508,Manta,EC,-0.95,-80.7333,76.78,94,100,2.3,overcast clouds
509,Teguise,ES,29.0605,-13.564,61.02,77,0,13.8,clear sky
510,Kawalu,ID,-7.3817,108.2082,87.93,55,100,1.92,overcast clouds
511,Port Blair,IN,11.6667,92.75,86.04,70,20,8.05,haze
512,Beloha,MG,-25.1667,45.05,73.27,89,96,7.81,overcast clouds
513,Kattivakkam,IN,13.2167,80.3167,87.89,83,6,12.5,clear sky
514,Bajil,YE,15.0584,43.2851,74.16,82,60,3.89,broken clouds
515,Sakakah,SA,29.9697,40.2064,42.37,43,0,6.33,clear sky
516,Kiruna,SE,67.8557,20.2251,7.72,85,100,6.91,overcast clouds
517,Linares,CL,-35.85,-71.6,50.52,84,50,6.11,scattered clouds
518,Fort Nelson,CA,58.8053,-122.7002,24.39,68,40,2.3,scattered clouds
519,San Policarpo,PH,12.1791,125.5072,82.42,77,99,10.38,overcast clouds
520,Ullapool,GB,57.8987,-5.1604,43.88,80,10,3.85,clear sky
521,Boende,CD,-0.2167,20.8667,72.48,83,64,2.86,broken clouds
522,Jega,NG,12.2175,4.3792,80.67,11,17,15.99,few clouds
523,Namatanai,PG,-3.6667,152.4333,85.14,67,89,6.02,overcast clouds
524,Arsenyev,RU,44.1631,133.2733,40.6,60,77,13.02,broken clouds
525,Katherine,AU,-14.4667,132.2667,97.12,36,40,9.22,scattered clouds
526,Mecca,SA,21.4267,39.8261,66.76,46,0,0.74,clear sky
527,Dongying,CN,37.4564,118.4856,53.94,15,0,10.11,clear sky
528,Chumphon,TH,10.3333,98.8333,87.13,59,16,4.54,few clouds
529,Saint-Augustin,CA,51.226,-58.6502,31.41,98,100,9.48,overcast clouds
530,Yakeshi,CN,49.2833,120.7333,25.43,90,100,9.15,overcast clouds
531,Sibu,MY,2.3,111.8167,84.51,79,40,3.44,scattered clouds
532,Dayong,CN,25.0209,118.2898,63.48,84,100,3.6,overcast clouds
533,Gigmoto,PH,13.7796,124.39,85.44,67,40,9.06,scattered clouds
534,Nouadhibou,MR,20.931,-17.0347,60.78,94,93,3.44,overcast clouds
535,San Bartolome De Tirajana,ES,27.9248,-15.5733,52.27,72,20,16.11,few clouds
536,Goundam,ML,16.4145,-3.6708,81.01,35,11,1.57,few clouds
537,Shingu,JP,33.7333,135.9833,68.52,50,10,3.6,clear sky
538,Buala,SB,-8.145,159.5921,80.62,82,99,8.05,overcast clouds
539,Saint-Georges,GD,12.0564,-61.7485,78.48,78,20,17.27,few clouds
540,Erenhot,CN,43.6475,111.9767,41.04,12,0,16.78,clear sky
541,Pontianak,ID,-0.0333,109.3333,89.58,62,75,4.61,broken clouds
542,Mogadishu,SO,2.0371,45.3438,82.27,78,75,11.5,broken clouds
543,Ouesso,CG,1.6136,16.0517,70.14,81,26,2.15,scattered clouds
544,Indramayu,ID,-6.3264,108.32,83.64,69,94,3.76,overcast clouds
545,Obo,CF,5.3998,26.4869,67.59,27,85,5.01,overcast clouds
546,Kaura Namoda,NG,12.5898,6.5779,73.87,12,5,13.13,clear sky
547,Raton,US,36.9034,-104.4391,54.21,30,0,5.75,clear sky
548,Santa Maria,BR,-29.6842,-53.8069,61.57,82,64,4.74,broken clouds
549,Merida,MX,20.9667,-89.6167,66.22,68,0,0.0,clear sky
550,Zapolyarnyy,RU,69.4154,30.8136,16.88,86,95,14.32,overcast clouds
551,Flin Flon,CA,54.7682,-101.865,-4.88,96,38,2.98,scattered clouds
552,Manhuacu,BR,-20.2581,-42.0336,67.46,96,9,2.3,clear sky
553,Majene,ID,-3.5403,118.9707,87.37,62,65,6.22,broken clouds
554,Sohag,EG,26.557,31.6948,53.2,32,0,9.1,clear sky
555,Carlyle,US,38.6103,-89.3726,37.31,64,5,7.25,clear sky
556,Islamkot,PK,24.6997,70.177,90.54,15,19,13.27,few clouds
557,Sidney,AU,-33.8679,151.2073,72.23,85,75,6.91,light intensity shower rain
558,Sur,OM,22.5667,59.5289,84.22,45,1,4.88,clear sky
559,Marystown,CA,47.1666,-55.1483,31.86,100,25,6.6,scattered clouds
560,Corinth,GR,37.9407,22.9573,47.89,77,4,3.22,clear sky
561,Krasnoselkup,RU,65.7,82.4667,6.87,90,40,13.96,scattered clouds
562,Qazigund,IN,33.6333,75.15,57.24,40,0,3.27,clear sky
563,Sibolga,ID,1.7427,98.7792,86.83,55,10,4.5,clear sky
564,Genhe,CN,50.7833,121.5167,31.96,61,57,4.88,light snow
565,Roald,NO,62.5833,6.1333,47.75,93,75,23.02,drizzle
566,Bereda,ES,43.2686,-7.5406,46.58,100,100,1.39,overcast clouds
567,Tazovskiy,RU,67.4667,78.7,0.61,97,91,10.78,overcast clouds
568,Jelgava,LV,56.65,23.7128,30.24,54,85,12.35,overcast clouds
569,Kerema,PG,-7.9631,145.7785,84.74,73,100,9.55,overcast clouds
570,Kendari,ID,-3.945,122.4989,88.72,57,100,2.3,overcast clouds
571,Grand-Bourg,GP,15.8835,-61.3148,73.35,76,69,14.5,broken clouds
572,Nabire,ID,-3.3667,135.4833,87.04,63,91,5.97,overcast clouds
573,Rio Tercero,AR,-32.173,-64.1141,58.8,53,0,6.78,clear sky
574,Kuminskiy,RU,58.6667,66.5667,12.06,85,28,9.93,scattered clouds
575,Lokosovo,RU,61.1333,74.8167,14.88,88,95,9.26,overcast clouds
576,Teahupoo,PF,-17.8333,-149.2667,78.76,75,23,13.53,few clouds
577,Twentynine Palms,US,34.1356,-116.0542,77.13,17,0,4.0,clear sky
578,Muravlenko,RU,63.7898,74.523,16.56,94,99,8.63,overcast clouds
579,Jinchang,CN,38.4953,102.1739,50.5,20,0,6.98,clear sky
580,Zarand,IR,30.8127,56.564,53.42,14,0,2.15,clear sky
581,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,72.86,99,100,0.87,heavy intensity rain
582,Kaniama,CD,-7.5667,24.1833,65.73,97,98,3.27,overcast clouds
583,Gaozhou,CN,21.9392,110.8461,72.46,76,100,10.96,overcast clouds
584,Mana,GF,5.6592,-53.7767,76.55,88,100,10.56,overcast clouds
585,Tahoua,NE,14.8888,5.2692,74.52,11,10,13.91,clear sky
586,Buchanan,LR,5.8808,-10.0467,78.01,89,89,2.06,overcast clouds
587,Berbera,SO,10.4396,45.0143,78.01,83,3,1.23,clear sky
588,Numata,JP,36.6333,139.05,63.37,58,100,10.04,overcast clouds
589,Bemidji,US,47.4736,-94.8803,11.91,64,0,10.36,clear sky
590,Paraiso,CR,9.8383,-83.8656,65.26,90,100,4.07,overcast clouds
591,Tanggu,CN,39.0211,117.6469,57.16,17,0,10.16,clear sky
592,Williston,US,48.147,-103.618,27.34,51,73,3.0,broken clouds
593,Salinopolis,BR,-0.6136,-47.3561,77.04,90,100,6.35,overcast clouds
594,Kita,ML,13.0349,-9.4895,83.19,22,100,3.33,overcast clouds
595,Wajima,JP,37.4,136.9,57.88,58,40,5.75,scattered clouds
596,Mataram,ID,-8.5833,116.1167,90.41,66,94,6.44,overcast clouds
597,Guane,CU,22.2025,-84.0875,64.8,76,7,7.14,clear sky
598,Conceicao Do Araguaia,BR,-8.2578,-49.2647,73.6,96,98,1.7,overcast clouds
599,Yatou,CN,37.15,122.3833,48.27,27,6,19.13,clear sky
600,Kiama,AU,-34.6833,150.8667,72.57,82,99,3.0,light rain
601,Puerto Maldonado,PE,-12.6,-69.1833,66.34,100,100,2.13,overcast clouds
602,Poddorye,RU,57.4695,31.1156,23.23,70,100,17.25,overcast clouds
603,Bakuriani,GE,41.7497,43.5325,14.14,91,28,6.26,scattered clouds
604,Montijo,PT,38.7067,-8.9739,57.54,81,0,8.05,clear sky
605,Okha,RU,53.5739,142.9478,29.93,94,100,27.2,light snow
606,Sao Joao Do Piaui,BR,-8.3581,-42.2467,73.96,69,39,2.1,scattered clouds
607,Ahipara,NZ,-35.1667,173.1667,67.84,68,83,9.26,broken clouds
608,Krasnyy Chikoy,RU,50.3643,108.7512,29.23,72,25,1.21,scattered clouds
609,Bhatkal,IN,13.9667,74.5667,85.68,68,75,7.47,broken clouds
610,Christchurch,NZ,-43.5333,172.6333,66.47,74,18,9.22,few clouds
611,Cap Malheureux,MU,-19.9842,57.6142,83.46,75,6,4.0,clear sky
612,Yarim,YE,14.298,44.3779,55.02,34,1,5.68,clear sky
613,Chowchilla,US,37.123,-120.2602,66.22,59,0,4.61,clear sky
614,Keflavik,IS,64.0049,-22.5624,34.23,100,100,8.05,light rain and snow
615,Matara,LK,5.9485,80.5353,84.58,67,1,7.83,clear sky
616,Carinhanha,BR,-14.3047,-43.765,72.97,51,98,1.83,overcast clouds
617,San Juan,AR,-31.5375,-68.5364,68.36,24,0,5.06,clear sky
618,Kaeo,NZ,-35.1,173.7833,72.32,70,89,3.6,overcast clouds
619,Tekkali,IN,18.6167,84.2333,90.75,52,40,8.77,scattered clouds
620,Praya,CV,14.9215,-23.5087,70.34,68,20,9.22,few clouds
621,Ucluelet,CA,48.9329,-125.5528,49.08,91,100,7.74,overcast clouds
622,Moindou,NC,-21.6924,165.677,79.57,74,76,13.13,broken clouds
623,Bani Walid,LY,31.7566,13.9942,59.16,16,81,8.3,broken clouds
624,Mogocha,RU,53.7333,119.7667,32.36,61,42,5.99,scattered clouds
625,Puerto Del Rosario,ES,28.5004,-13.8627,64.15,82,20,8.05,few clouds
626,Sovetskiy,RU,61.3614,63.5842,17.74,90,100,11.99,overcast clouds
627,San Quintin,MX,30.4833,-115.95,58.37,88,19,5.5,few clouds
628,Arrifes,PT,37.7667,-25.7,57.45,82,20,14.97,few clouds
629,North Platte,US,41.1239,-100.7654,39.07,34,0,8.05,clear sky
630,Quimperle,FR,47.8667,-3.55,48.92,59,0,9.22,clear sky
631,Georgiyevskoye,RU,58.731,45.024,28.89,95,100,12.8,light snow
632,Falkenberg,SE,56.9055,12.4912,35.94,68,38,7.27,scattered clouds
633,Byron Bay,AU,-28.65,153.6167,76.71,80,98,4.5,overcast clouds
634,Baracoa,CU,20.3467,-74.4958,73.31,92,100,4.18,overcast clouds
635,Jizan,SA,17.3333,42.6667,76.14,65,32,2.15,scattered clouds
636,Nioro,GM,13.35,-15.75,71.51,36,72,6.29,broken clouds
637,Opuwo,NA,-18.0607,13.84,61.52,57,18,1.63,few clouds
638,Martapura,ID,-3.4167,114.85,86.09,70,20,4.61,few clouds
639,Elko,US,41.0002,-115.5012,58.64,27,100,5.35,overcast clouds
640,Kwekwe,ZW,-18.9281,29.8149,64.74,96,97,4.47,light rain
641,Kabalo,CD,-6.05,26.9167,70.23,96,100,2.91,overcast clouds
642,Bethanien,NA,-26.502,17.1583,69.17,34,4,3.15,clear sky
643,Stephenville Crossing,CA,48.5,-58.4318,28.53,93,20,4.61,few clouds
644,Realeza,BR,-25.7689,-53.5325,55.76,96,0,2.17,clear sky
645,Teknaf,BD,20.8624,92.3058,87.08,60,83,8.3,broken clouds
646,Terrace Bay,CA,48.7834,-87.1,5.88,78,99,13.6,overcast clouds
647,Saint-Marc,HT,19.1082,-72.6938,76.53,79,73,1.72,broken clouds
648,Mbaiki,CF,3.8678,17.9892,70.45,71,73,2.48,broken clouds
649,Grimma,DE,51.2333,12.7167,47.8,88,99,4.83,overcast clouds
650,Two Hills,CA,53.7169,-111.7518,21.43,100,100,14.97,overcast clouds
651,Sabya,SA,17.1495,42.6254,76.62,67,44,2.51,scattered clouds
652,Amahai,ID,-3.3333,128.9167,85.77,67,88,6.78,light rain
653,Saint-Ambroise,CA,48.5501,-71.3324,30.74,99,100,2.57,light snow
654,San Juan Del Sur,NI,11.2529,-85.8705,78.26,73,43,23.6,scattered clouds
655,Coihaique,CL,-45.5752,-72.0662,39.38,92,20,10.02,few clouds
656,Ravanusa,IT,37.2667,13.969,52.38,76,84,19.04,broken clouds
657,Kargil,IN,34.5667,76.1,23.81,45,0,1.39,clear sky
